GCF_001404375.1	100		5048219	42	ENA-CHECKLIST	ERC000011
GCF_001404375.1	100		5048219	42	ENA-FIRST-PUBLIC	2015-09-21T14:21:05Z
GCF_001404375.1	100		5048219	42	ENA-LAST-UPDATE	2018-03-09T13:32:03Z
GCF_001404375.1	100		5048219	42	External Id	SAMEA3545308
GCF_001404375.1	100		5048219	42	INSDC center name	SC
GCF_001404375.1	100		5048219	42	INSDC first public	2015-09-21T14:21:05Z
GCF_001404375.1	100		5048219	42	INSDC last update	2018-03-09T13:32:03Z
GCF_001404375.1	100		5048219	42	INSDC status	public
GCF_001404375.1	100		5048219	42	Submitter Id	H4_2_Bacteroides-sc-1962912
GCF_001404375.1	100		5048219	42	anonymized name	1962912
GCF_001404375.1	100		5048219	42	collection_date	2013
GCF_001404375.1	100		5048219	42	geo_loc_name	United Kingdom
GCF_001404375.1	100		5048219	42	host_health_state	healthy
GCF_001404375.1	100		5048219	42	isolation_source	feces
GCF_001404375.1	100		5048219	42	sample_name	H4_2_Bacteroides-sc-1962912
GCF_001404375.1	100		5048219	42	scientific_name	Bacteroides vulgatus
GCF_001404375.1	100		5048219	42	host	Homo sapiens
GCF_001404375.1	100		5048219	42	strain	2789STDY5834842
GCF_001404375.1	100		5048219	42	supplier_name	H4_2_Bacteroides
GCF_001405155.1	100		5192323	42.5	ENA-CHECKLIST	ERC000011
GCF_001405155.1	100		5192323	42.5	ENA-FIRST-PUBLIC	2015-09-21T14:20:57Z
GCF_001405155.1	100		5192323	42.5	ENA-LAST-UPDATE	2018-03-09T13:32:24Z
GCF_001405155.1	100		5192323	42.5	External Id	SAMEA3545360
GCF_001405155.1	100		5192323	42.5	INSDC center name	SC
GCF_001405155.1	100		5192323	42.5	INSDC first public	2015-09-21T14:20:57Z
GCF_001405155.1	100		5192323	42.5	INSDC last update	2018-03-09T13:32:24Z
GCF_001405155.1	100		5192323	42.5	INSDC status	public
GCF_001405155.1	100		5192323	42.5	Submitter Id	H5_1_Bacteroides-sc-1962967
GCF_001405155.1	100		5192323	42.5	anonymized name	1962967
GCF_001405155.1	100		5192323	42.5	collection_date	2013
GCF_001405155.1	100		5192323	42.5	geo_loc_name	United Kingdom
GCF_001405155.1	100		5192323	42.5	host_health_state	healthy
GCF_001405155.1	100		5192323	42.5	isolation_source	feces
GCF_001405155.1	100		5192323	42.5	sample_name	H5_1_Bacteroides-sc-1962967
GCF_001405155.1	100		5192323	42.5	scientific_name	Bacteroides vulgatus
GCF_001405155.1	100		5192323	42.5	host	Homo sapiens
GCF_001405155.1	100		5192323	42.5	strain	2789STDY5834897
GCF_001405155.1	100		5192323	42.5	supplier_name	H5_1_Bacteroides
GCF_001406315.1	99.65		4972269	42	ENA-CHECKLIST	ERC000011
GCF_001406315.1	99.65		4972269	42	ENA-FIRST-PUBLIC	2015-09-21T14:20:52Z
GCF_001406315.1	99.65		4972269	42	ENA-LAST-UPDATE	2018-03-09T13:31:26Z
GCF_001406315.1	99.65		4972269	42	External Id	SAMEA3545407
GCF_001406315.1	99.65		4972269	42	INSDC center name	SC
GCF_001406315.1	99.65		4972269	42	INSDC first public	2015-09-21T14:20:52Z
GCF_001406315.1	99.65		4972269	42	INSDC last update	2018-03-09T13:31:26Z
GCF_001406315.1	99.65		4972269	42	INSDC status	public
GCF_001406315.1	99.65		4972269	42	Submitter Id	H6_5_Bacteroides-sc-1963014
GCF_001406315.1	99.65		4972269	42	anonymized name	1963014
GCF_001406315.1	99.65		4972269	42	collection_date	2013
GCF_001406315.1	99.65		4972269	42	geo_loc_name	United Kingdom
GCF_001406315.1	99.65		4972269	42	host_health_state	healthy
GCF_001406315.1	99.65		4972269	42	isolation_source	feces
GCF_001406315.1	99.65		4972269	42	sample_name	H6_5_Bacteroides-sc-1963014
GCF_001406315.1	99.65		4972269	42	scientific_name	Bacteroides vulgatus
GCF_001406315.1	99.65		4972269	42	host	Homo sapiens
GCF_001406315.1	99.65		4972269	42	strain	2789STDY5834944
GCF_001406315.1	99.65		4972269	42	supplier_name	H6_5_Bacteroides
GCF_002796815.1	99.65		5045792	42	strain	RJ2H1
GCF_002796815.1	99.65		5045792	42	host	Mus musculus
GCF_002796815.1	99.65		5045792	42	isolation_source	feces
GCF_002796815.1	99.65		5045792	42	collection_date	unknown
GCF_002796815.1	99.65		5045792	42	geo_loc_name	USA
GCF_002796815.1	99.65		5045792	42	sample_type	pure culture
GCF_002959625.1	99.76	0.35	5454768	42	strain	ATCC 8492
GCF_002959625.1	99.76	0.35	5454768	42	isolate	not collected
GCF_002959625.1	99.76	0.35	5454768	42	host	not applicable
GCF_002959625.1	99.76	0.35	5454768	42	isolation_source	not applicable
GCF_002959625.1	99.76	0.35	5454768	42	collection_date	missing
GCF_002959625.1	99.76	0.35	5454768	42	geo_loc_name	missing
GCF_002959625.1	99.76	0.35	5454768	42	sample_type	pure culture
GCF_002959625.1	99.76	0.35	5454768	42	biomaterial_provider	https://www.atcc.org/
GCF_002959625.1	99.76	0.35	5454768	42	culture_collection	ATCC:8492
GCF_002959625.1	99.76	0.35	5454768	42	note	This BioSample represents a single pure culture. These same reads were used to create the mixed sample in BioSample SAMN05780989.
GCF_003436175.1	100	0.35	5146969	42.5	strain	TM06-6
GCF_003436175.1	100	0.35	5146969	42.5	host	Homo sapiens
GCF_003436175.1	100	0.35	5146969	42.5	isolation_source	feces
GCF_003436175.1	100	0.35	5146969	42.5	collection_date	2013-08-01
GCF_003436175.1	100	0.35	5146969	42.5	geo_loc_name	China: Shenzhen
GCF_003436175.1	100	0.35	5146969	42.5	sample_type	whole organism
GCF_003436605.1	99.65	0.35	5051994	42	strain	TM04-10
GCF_003436605.1	99.65	0.35	5051994	42	host	Homo sapiens
GCF_003436605.1	99.65	0.35	5051994	42	isolation_source	feces
GCF_003436605.1	99.65	0.35	5051994	42	collection_date	2013-08-01
GCF_003436605.1	99.65	0.35	5051994	42	geo_loc_name	China: Shenzhen
GCF_003436605.1	99.65	0.35	5051994	42	sample_type	whole organism
GCF_003436855.1	100	0.35	4966975	42	strain	TF10-3
GCF_003436855.1	100	0.35	4966975	42	host	Homo sapiens
GCF_003436855.1	100	0.35	4966975	42	isolation_source	feces
GCF_003436855.1	100	0.35	4966975	42	collection_date	2014-02-01
GCF_003436855.1	100	0.35	4966975	42	geo_loc_name	China: Shenzhen
GCF_003436855.1	100	0.35	4966975	42	sample_type	whole organism
GCF_003437415.1	100		5289832	42.5	strain	TM05-16
GCF_003437415.1	100		5289832	42.5	host	Homo sapiens
GCF_003437415.1	100		5289832	42.5	isolation_source	feces
GCF_003437415.1	100		5289832	42.5	collection_date	2013-08-01
GCF_003437415.1	100		5289832	42.5	geo_loc_name	China: Shenzhen
GCF_003437415.1	100		5289832	42.5	sample_type	whole organism
GCF_003437875.1	100	0.71	5062435	42.5	strain	TF05-18
GCF_003437875.1	100	0.71	5062435	42.5	host	Homo sapiens
