GCF_000162135.1	98.65	0.81	5236303	43	sequencing method	454
GCF_000162135.1	98.65	0.81	5236303	43	nucleic acid extraction	not determined
GCF_000162135.1	98.65	0.81	5236303	43	env_local_scale	human-associated habitat [ENVO:00009003]
GCF_000162135.1	98.65	0.81	5236303	43	host_taxid	9606
GCF_000162135.1	98.65	0.81	5236303	43	misc_param: HMP supersite	gastrointestinal_tract
GCF_000162135.1	98.65	0.81	5236303	43	isolation_source	missing
GCF_000162135.1	98.65	0.81	5236303	43	project_name	Bacteroides sp. 2_1_16
GCF_000162135.1	98.65	0.81	5236303	43	source_material_id	BEI HM-58
GCF_000162135.1	98.65	0.81	5236303	43	sop	http://hmpdacc.org/doc/CommonGeneAnnotation_SOP.pdf
GCF_000162135.1	98.65	0.81	5236303	43	ref_biomaterial	not determined
GCF_000162135.1	98.65	0.81	5236303	43	collection_date	not determined
GCF_000162135.1	98.65	0.81	5236303	43	env_medium	biological product [ENVO:02000043]
GCF_000162135.1	98.65	0.81	5236303	43	project_type	Reference Genome
GCF_000162135.1	98.65	0.81	5236303	43	geo_loc_name	not determined
GCF_000162135.1	98.65	0.81	5236303	43	finishing strategy (depth of coverage)	Level 2: High-Quality Draft36.1x;64
GCF_000162135.1	98.65	0.81	5236303	43	lat_lon	not determined
GCF_000162135.1	98.65	0.81	5236303	43	env_package	missing
GCF_000162135.1	98.65	0.81	5236303	43	env_broad_scale	terrestrial biome [ENVO:00000446]
GCF_000162135.1	98.65	0.81	5236303	43	host	Homo sapiens
GCF_000162135.1	98.65	0.81	5236303	43	isol_growth_condt	not determined
GCF_000162135.1	98.65	0.81	5236303	43	estimated_size	5236000
GCF_000162135.1	98.65	0.81	5236303	43	strain	2_1_16
GCF_000162135.1	98.65	0.81	5236303	43	num_replicons	not determined
GCF_000162135.1	98.65	0.81	5236303	43	assembly	Newbler 2.0.0-PostRelease-1/21/2009
GCF_000162135.1	98.65	0.81	5236303	43	misc_param: HMP body site	Intestinal tract
GCF_000162135.1	98.65	0.81	5236303	43	investigation_type	bacteria_archaea
GCF_000218345.1	96.91	0.67	5648441	43.5	env_broad_scale	terrestrial biome [ENVO:00000446]
GCF_000218345.1	96.91	0.67	5648441	43.5	collection_date	not determined
GCF_000218345.1	96.91	0.67	5648441	43.5	estimated_size	5632000
GCF_000218345.1	96.91	0.67	5648441	43.5	strain	2_1_56FAA
GCF_000218345.1	96.91	0.67	5648441	43.5	project_type	Reference Genome
GCF_000218345.1	96.91	0.67	5648441	43.5	lat_lon	not determined
GCF_000218345.1	96.91	0.67	5648441	43.5	finishing strategy (depth of coverage)	Level 2: High-Quality Draft37x
GCF_000218345.1	96.91	0.67	5648441	43.5	source_material_id	BEI HM-216
GCF_000218345.1	96.91	0.67	5648441	43.5	misc_param: HMP body site	not determined
GCF_000218345.1	96.91	0.67	5648441	43.5	nucleic acid extraction	not determined
GCF_000218345.1	96.91	0.67	5648441	43.5	investigation_type	bacteria_archaea
GCF_000218345.1	96.91	0.67	5648441	43.5	misc_param: HMP supersite	gastrointestinal_tract
GCF_000218345.1	96.91	0.67	5648441	43.5	host_taxid	9606
GCF_000218345.1	96.91	0.67	5648441	43.5	env_local_scale	human-associated habitat [ENVO:00009003]
GCF_000218345.1	96.91	0.67	5648441	43.5	isol_growth_condt	not determined
GCF_000218345.1	96.91	0.67	5648441	43.5	project_name	Bacteroides sp. 2_1_56FAA
GCF_000218345.1	96.91	0.67	5648441	43.5	assembly	Newbler v. 2.3-PostRelease-11/19/2009
GCF_000218345.1	96.91	0.67	5648441	43.5	geo_loc_name	not determined
GCF_000218345.1	96.91	0.67	5648441	43.5	ref_biomaterial	not determined
GCF_000218345.1	96.91	0.67	5648441	43.5	host	Homo sapiens
GCF_000218345.1	96.91	0.67	5648441	43.5	env_medium	biological product [ENVO:02000043]
GCF_000218345.1	96.91	0.67	5648441	43.5	sequencing method	454
GCF_000218345.1	96.91	0.67	5648441	43.5	sop	http://hmpdacc.org/doc/CommonGeneAnnotation_SOP.pdf
GCF_000218345.1	96.91	0.67	5648441	43.5	env_package	missing
GCF_000218345.1	96.91	0.67	5648441	43.5	num_replicons	not determined
GCF_000218345.1	96.91	0.67	5648441	43.5	isolation_source	gastrointestinal tract
GCF_000710365.2	98.54	1.27	5417262	43.5	strain	DCMSKEJBY0001B
GCF_000710365.2	98.54	1.27	5417262	43.5	host_disease	primary bacterial infectious disease
GCF_000710365.2	98.54	1.27	5417262	43.5	lat_lon	56.1917 N 10.1722 E
GCF_000710365.2	98.54	1.27	5417262	43.5	collection_date	2013-08-13
GCF_000710365.2	98.54	1.27	5417262	43.5	geo_loc_name	Denmark: Aarhus
GCF_000710365.2	98.54	1.27	5417262	43.5	isolation_source	blood
GCF_000710365.2	98.54	1.27	5417262	43.5	host	Homo sapiens
GCF_000710365.2	98.54	1.27	5417262	43.5	collected_by	Mikala Wang
GCF_000710375.2	98.01	0.56	5565806	43.5	strain	DCMOUH0017B
GCF_000710375.2	98.01	0.56	5565806	43.5	host_disease	primary bacterial infectious disease
GCF_000710375.2	98.01	0.56	5565806	43.5	lat_lon	55.3958 N 10.3886 E
GCF_000710375.2	98.01	0.56	5565806	43.5	collection_date	2006-06-06
GCF_000710375.2	98.01	0.56	5565806	43.5	geo_loc_name	Denmark: Odense
GCF_000710375.2	98.01	0.56	5565806	43.5	isolation_source	blood
GCF_000710375.2	98.01	0.56	5565806	43.5	host	Homo sapiens
GCF_000710375.2	98.01	0.56	5565806	43.5	collected_by	Ulrik Stenz Justesen
GCF_000724665.2	98.87	0.83	5316784	43.5	strain	DCMOUH0018B
GCF_000724665.2	98.87	0.83	5316784	43.5	host_disease	primary bacterial infectious disease
GCF_000724665.2	98.87	0.83	5316784	43.5	lat_lon	55.3958 N 10.3886 E
GCF_000724665.2	98.87	0.83	5316784	43.5	collection_date	2011-10-10
GCF_000724665.2	98.87	0.83	5316784	43.5	geo_loc_name	Denmark: Odense
GCF_000724665.2	98.87	0.83	5316784	43.5	isolation_source	blood
GCF_000724665.2	98.87	0.83	5316784	43.5	host	Homo sapiens
GCF_000724665.2	98.87	0.83	5316784	43.5	collected_by	Ulrik Stenz Justesen
GCF_000724795.2	99.15	0.28	5155157	43.5	strain	DCMOUH0042B
GCF_000724795.2	99.15	0.28	5155157	43.5	host_disease	primary bacterial infectious disease
GCF_000724795.2	99.15	0.28	5155157	43.5	lat_lon	55.3958 N 10.3886 E
GCF_000724795.2	99.15	0.28	5155157	43.5	collection_date	2008
GCF_000724795.2	99.15	0.28	5155157	43.5	geo_loc_name	Denmark: Odense
GCF_000724795.2	99.15	0.28	5155157	43.5	Alternative strain name	Strain 42
GCF_000724795.2	99.15	0.28	5155157	43.5	isolation_source	blood
GCF_000724795.2	99.15	0.28	5155157	43.5	host	Homo sapiens
GCF_000724795.2	99.15	0.28	5155157	43.5	collected_by	Ulrik Stenz Justesen
GCF_000724805.2	98.84	0.74	5484743	44	strain	DCMOUH0067B
GCF_000724805.2	98.84	0.74	5484743	44	collected_by	Ulrik S. Justesen
GCF_000724805.2	98.84	0.74	5484743	44	collection_date	2009
GCF_000724805.2	98.84	0.74	5484743	44	geo_loc_name	Denmark: Odense
GCF_000724805.2	98.84	0.74	5484743	44	host	Homo sapiens
GCF_000724805.2	98.84	0.74	5484743	44	host_disease	primary bacterial infectious disease
GCF_000724805.2	98.84	0.74	5484743	44	isolation_source	blood
GCF_000724805.2	98.84	0.74	5484743	44	lat_lon	55.3958 N 10.3886 E
GCF_000724815.2	99	0.86	5504076	43.5	strain	DCMOUH0085B
GCF_000724815.2	99	0.86	5504076	43.5	collected_by	Ulrik Stenz Justesen
GCF_000724815.2	99	0.86	5504076	43.5	collection_date	2010
GCF_000724815.2	99	0.86	5504076	43.5	geo_loc_name	Denmark: Odense
GCF_000724815.2	99	0.86	5504076	43.5	host	Homo sapiens
GCF_000724815.2	99	0.86	5504076	43.5	host_disease	primary bacterial infectious disease
GCF_000724815.2	99	0.86	5504076	43.5	isolation_source	blood
GCF_000724815.2	99	0.86	5504076	43.5	lat_lon	55.3958 N 10.3886 E
GCF_000944095.1	91.19	2.39	4811505	44.5	ENA first public	2015-02-24
GCF_000944095.1	91.19	2.39	4811505	44.5	ENA last update	2015-01-23
GCF_000944095.1	91.19	2.39	4811505	44.5	ENA-CHECKLIST	ERC000011
GCF_000944095.1	91.19	2.39	4811505	44.5	External Id	SAMEA3217990
GCF_000944095.1	91.19	2.39	4811505	44.5	INSDC center alias	CGS-GL
GCF_000944095.1	91.19	2.39	4811505	44.5	INSDC center name	Gordon Lab at The Washington University School of Medicine, Center for Genome Sciences and Systems Biology
GCF_000944095.1	91.19	2.39	4811505	44.5	INSDC first public	2015-02-24T17:01:56Z
GCF_000944095.1	91.19	2.39	4811505	44.5	INSDC last update	2015-01-23T22:30:21Z
GCF_000944095.1	91.19	2.39	4811505	44.5	INSDC status	public
GCF_000944095.1	91.19	2.39	4811505	44.5	Submitter Id	2d2A_assembly
GCF_000944095.1	91.19	2.39	4811505	44.5	sample_name	2d2A_assembly
GCF_000944095.1	91.19	2.39	4811505	44.5	strain	2d2A
GCF_000965785.1	97.33	0.31	5282232	43	strain	BOB25
GCF_000965785.1	97.33	0.31	5282232	43	isolation_source	human stool sample
GCF_000965785.1	97.33	0.31	5282232	43	collection_date	2013-03
GCF_000965785.1	97.33	0.31	5282232	43	geo_loc_name	Russia: Saint Petersburg
GCF_000965785.1	97.33	0.31	5282232	43	sample_type	whole organism
GCF_001054865.1	98.73	0.77	5500833	43.5	collected_by	UW clinical laboratory
