GCF_044361425.1	98.39	0.5	4709701	46.5	strain	JCM5828
GCF_044361425.1	98.39	0.5	4709701	46.5	host	sheep
GCF_044361425.1	98.39	0.5	4709701	46.5	isolation_source	fece
GCF_044361425.1	98.39	0.5	4709701	46.5	collection_date	2020-10-30
GCF_044361425.1	98.39	0.5	4709701	46.5	geo_loc_name	China: Shaanxi
GCF_044361425.1	98.39	0.5	4709701	46.5	sample_type	single bacteria culture
GCF_044361425.1	98.39	0.5	4709701	46.5	type-material	type strain of Bacteroides uniformis
GCF_015548005.1	96	1.52	4902210	46	strain	1001136B_160425_A4
GCF_015548005.1	96	1.52	4902210	46	note	Bacteroides_uniformis_1001136B_160425_A4
GCF_015548005.1	96	1.52	4902210	46	host	Homo sapiens
GCF_015548005.1	96	1.52	4902210	46	isolation_source	stool
GCF_015548005.1	96	1.52	4902210	46	collection_date	2016-04-25
GCF_015548005.1	96	1.52	4902210	46	geo_loc_name	USA
GCF_015548005.1	96	1.52	4902210	46	sample_type	whole organism
GCF_016117815.1	98.39	0.74	4728573	46.5	strain	FDAARGOS_901
GCF_016117815.1	98.39	0.74	4728573	46.5	isolate	Not applicable
GCF_016117815.1	98.39	0.74	4728573	46.5	collected_by	DSMZ
GCF_016117815.1	98.39	0.74	4728573	46.5	collection_date	Unknown
GCF_016117815.1	98.39	0.74	4728573	46.5	geo_loc_name	Not applicable
GCF_016117815.1	98.39	0.74	4728573	46.5	isolation_source	missing
GCF_016117815.1	98.39	0.74	4728573	46.5	lat_lon	Not applicable
GCF_016117815.1	98.39	0.74	4728573	46.5	culture_collection	DSM:6597
GCF_016117815.1	98.39	0.74	4728573	46.5	host	missing
GCF_016117815.1	98.39	0.74	4728573	46.5	host_age	Unknown
GCF_016117815.1	98.39	0.74	4728573	46.5	host_description	Not applicable
GCF_016117815.1	98.39	0.74	4728573	46.5	host_disease	Unknown
GCF_016117815.1	98.39	0.74	4728573	46.5	host_disease_outcome	Unknown
GCF_016117815.1	98.39	0.74	4728573	46.5	host_disease_stage	Unknown
GCF_016117815.1	98.39	0.74	4728573	46.5	host_health_state	Unknown
GCF_016117815.1	98.39	0.74	4728573	46.5	host_sex	Unknown
GCF_016117815.1	98.39	0.74	4728573	46.5	identification method	Phenotypic and Molecular Methods
GCF_016117815.1	98.39	0.74	4728573	46.5	type-material	type strain of Bacteroides uniformis
GCF_021409535.1	98.39	0.5	4635717	46.5	strain	VPI-61
GCF_021409535.1	98.39	0.5	4635717	46.5	collection_date	not collected
GCF_021409535.1	98.39	0.5	4635717	46.5	env_broad_scale	human gut microbiome
GCF_021409535.1	98.39	0.5	4635717	46.5	env_local_scale	feces
GCF_021409535.1	98.39	0.5	4635717	46.5	env_medium	feces
GCF_021409535.1	98.39	0.5	4635717	46.5	geo_loc_name	not collected
GCF_021409535.1	98.39	0.5	4635717	46.5	host	Homo sapiens
GCF_021409535.1	98.39	0.5	4635717	46.5	isol_growth_condt	https://doi.org/10.1099/00207713-28-2-245
GCF_021409535.1	98.39	0.5	4635717	46.5	lat_lon	not collected
GCF_021409535.1	98.39	0.5	4635717	46.5	num_replicons	1
GCF_021409535.1	98.39	0.5	4635717	46.5	ref_biomaterial	https://doi.org/10.1099/00207713-28-2-245
GCF_025147485.1	97.2	0.5	4629452	46.5	collection_date	not applicable
GCF_025147485.1	97.2	0.5	4629452	46.5	env_broad_scale	not applicable
GCF_025147485.1	97.2	0.5	4629452	46.5	env_local_scale	not applicable
GCF_025147485.1	97.2	0.5	4629452	46.5	env_medium	not applicable
GCF_025147485.1	97.2	0.5	4629452	46.5	geo_loc_name	not applicable
GCF_025147485.1	97.2	0.5	4629452	46.5	host	Homo sapiens
GCF_025147485.1	97.2	0.5	4629452	46.5	isol_growth_condt	not applicable
GCF_025147485.1	97.2	0.5	4629452	46.5	lat_lon	not applicable
GCF_025147485.1	97.2	0.5	4629452	46.5	num_replicons	not applicable
GCF_025147485.1	97.2	0.5	4629452	46.5	ref_biomaterial	ATCC_8492
GCF_025147485.1	97.2	0.5	4629452	46.5	biomaterial_provider	ATCC
GCF_025147485.1	97.2	0.5	4629452	46.5	type-material	type strain of Bacteroides uniformis
GCF_025147485.1	97.2	0.5	4629452	46.5	culture_collection	ATCC:8492
GCF_025147485.1	97.2	0.5	4629452	46.5	strain	ATCC 8492
GCF_028539285.1	98.39	0.5	4644854	46.5	strain	ATCC 8492
GCF_028539285.1	98.39	0.5	4644854	46.5	host	Homo sapiens
GCF_028539285.1	98.39	0.5	4644854	46.5	collection_date	not applicable
GCF_028539285.1	98.39	0.5	4644854	46.5	geo_loc_name	not applicable
GCF_028539285.1	98.39	0.5	4644854	46.5	sample_type	not applicable
GCF_028539285.1	98.39	0.5	4644854	46.5	type-material	type strain of Bacteroides uniformis
GCF_028539285.1	98.39	0.5	4644854	46.5	culture_collection	ATCC:8492
GCF_040094575.1	96.19	2.32	4573851	46	strain	CLA-AA-H218
GCF_040094575.1	96.19	2.32	4573851	46	collection_date	2020-09-25
